,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
924,BERT-SQuAD,4.45,0.281184983979,0.268206363839,124,FlexiBO+GP-No Cost,0.0182377268309,556.25,124.0,0.326289390007
925,BERT-SQuAD,4.45,0.274738866642,0.320711433435,125,FlexiBO+GP-No Cost,0.0343126603162,560.7,125.0,0.326289390007
926,BERT-SQuAD,4.45,0.220568623304,0.40251270569,126,FlexiBO+GP-No Cost,0.0168468146982,565.15,126.0,0.326289390007
927,BERT-SQuAD,4.45,0.197174682988,0.317881838423,127,FlexiBO+GP-No Cost,0.0256208597912,569.6,127.0,0.326289390007
928,BERT-SQuAD,4.45,0.281578741517,0.376281889118,128,FlexiBO+GP-No Cost,0.0484593577825,574.05,128.0,0.326289390007
929,BERT-SQuAD,4.45,0.322390085599,0.303014771046,129,FlexiBO+GP-No Cost,0.00444139221975,578.5,129.0,0.326289390007
930,BERT-SQuAD,4.45,0.255717163614,0.295737668152,130,FlexiBO+GP-No Cost,0.0273906196503,582.95,130.0,0.326289390007
931,BERT-SQuAD,4.45,0.24634004543,0.33196793197,131,FlexiBO+GP-No Cost,0.0376954940779,587.4,131.0,0.326289390007
932,BERT-SQuAD,4.45,0.232633689066,0.263485260863,132,FlexiBO+GP-No Cost,0.0256064122267,591.85,132.0,0.326289390007
933,BERT-SQuAD,4.45,0.235245099447,0.330598927963,133,FlexiBO+GP-No Cost,0.0224159962747,596.3,133.0,0.326289390007
934,BERT-SQuAD,4.45,0.227943244892,0.291351523572,134,FlexiBO+GP-No Cost,0.0184505466088,600.75,134.0,0.326289390007
935,BERT-SQuAD,4.45,0.354653765991,0.354537215279,135,FlexiBO+GP-No Cost,0.0255858083241,605.2,135.0,0.326289390007
936,BERT-SQuAD,4.45,0.21967639349,0.38789322636,136,FlexiBO+GP-No Cost,0.0430482732427,609.65,136.0,0.326289390007
937,BERT-SQuAD,4.45,0.243346830033,0.312160496807,137,FlexiBO+GP-No Cost,0.0417234469163,614.1,137.0,0.326289390007
938,BERT-SQuAD,4.45,0.210272103083,0.341503939068,138,FlexiBO+GP-No Cost,0.0324270408877,618.55,138.0,0.326289390007
939,BERT-SQuAD,4.45,0.277609542558,0.261354693258,139,FlexiBO+GP-No Cost,0.0269683391392,623.0,139.0,0.326289390007
940,BERT-SQuAD,4.45,0.221793821888,0.290810356515,140,FlexiBO+GP-No Cost,0.00715920412016,627.45,140.0,0.326289390007
941,BERT-SQuAD,4.45,0.200957186992,0.331285962825,141,FlexiBO+GP-No Cost,0.00544898385113,631.9,141.0,0.326289390007
942,BERT-SQuAD,4.45,0.198962517501,0.278514325851,142,FlexiBO+GP-No Cost,0.00259877621493,636.35,142.0,0.326289390007
943,BERT-SQuAD,4.45,0.236488319674,0.32358160636,143,FlexiBO+GP-No Cost,0.0349269534041,640.8,143.0,0.326289390007
944,BERT-SQuAD,4.45,0.336930171644,0.282960167472,144,FlexiBO+GP-No Cost,0.0134706154887,645.25,144.0,0.326289390007
945,BERT-SQuAD,4.45,0.246436730147,0.351389947918,145,FlexiBO+GP-No Cost,0.0192593649096,649.7,145.0,0.326289390007
946,BERT-SQuAD,4.45,0.209131598852,0.310363889851,146,FlexiBO+GP-No Cost,0.0102048968194,654.15,146.0,0.326289390007
947,BERT-SQuAD,4.45,0.209240028737,0.305364042981,147,FlexiBO+GP-No Cost,0.036909373502,658.6,147.0,0.326289390007
948,BERT-SQuAD,4.45,0.212500876899,0.338322025897,148,FlexiBO+GP-No Cost,0.0210043537573,663.05,148.0,0.326289390007
949,BERT-SQuAD,4.45,0.209586909264,0.28826073585,149,FlexiBO+GP-No Cost,0.031182300327,667.5,149.0,0.326289390007
950,BERT-SQuAD,4.45,0.197118153922,0.275513194013,150,FlexiBO+GP-No Cost,0.0472737822668,671.95,150.0,0.326289390007
951,BERT-SQuAD,4.45,0.2766747105,0.401398306195,151,FlexiBO+GP-No Cost,0.0323802931901,676.4,151.0,0.326289390007
952,BERT-SQuAD,4.45,0.211610140738,0.277252996153,152,FlexiBO+GP-No Cost,0.043547772476,680.85,152.0,0.326289390007
953,BERT-SQuAD,4.45,0.307553857021,0.317241374108,153,FlexiBO+GP-No Cost,0.0219420280465,685.3,153.0,0.326289390007
954,BERT-SQuAD,4.45,0.237418701864,0.33419008339,154,FlexiBO+GP-No Cost,0.0230489801059,689.75,154.0,0.326289390007
955,BERT-SQuAD,4.45,0.25679741622,0.291167919019,155,FlexiBO+GP-No Cost,0.0404777368634,694.2,155.0,0.326289390007
956,BERT-SQuAD,4.45,0.25332540911,0.298777671571,156,FlexiBO+GP-No Cost,0.00244881299812,698.65,156.0,0.326289390007
957,BERT-SQuAD,4.45,0.258901816072,0.282570030811,157,FlexiBO+GP-No Cost,0.0352491730053,703.1,157.0,0.326289390007
958,BERT-SQuAD,4.45,0.269198971432,0.279097902794,158,FlexiBO+GP-No Cost,0.00738428575967,707.55,158.0,0.326289390007
959,BERT-SQuAD,4.45,0.24621121236,0.306257786289,159,FlexiBO+GP-No Cost,0.00739353636466,712.0,159.0,0.326289390007
960,BERT-SQuAD,4.45,0.331598055796,0.284558099623,160,FlexiBO+GP-No Cost,0.0271176194967,716.45,160.0,0.326289390007
961,BERT-SQuAD,4.45,0.200718181854,0.36218309841,161,FlexiBO+GP-No Cost,0.0192613142044,720.9,161.0,0.326289390007
962,BERT-SQuAD,4.45,0.326831496848,0.278676617933,162,FlexiBO+GP-No Cost,0.0354008299205,725.35,162.0,0.326289390007
963,BERT-SQuAD,4.45,0.21249828412,0.30203546359,163,FlexiBO+GP-No Cost,0.0260536823843,729.8,163.0,0.326289390007
964,BERT-SQuAD,4.45,0.284406982303,0.312120890313,164,FlexiBO+GP-No Cost,0.0140814539399,734.25,164.0,0.326289390007
965,BERT-SQuAD,4.45,0.231268279353,0.272551060966,165,FlexiBO+GP-No Cost,0.0318623053521,738.7,165.0,0.326289390007
966,BERT-SQuAD,4.45,0.289389618013,0.358473762208,166,FlexiBO+GP-No Cost,0.025081603367,743.15,166.0,0.326289390007
967,BERT-SQuAD,4.45,0.228001198836,0.33604018268,167,FlexiBO+GP-No Cost,0.0425627971865,747.6,167.0,0.326289390007
968,BERT-SQuAD,4.45,0.209620223519,0.301172277081,168,FlexiBO+GP-No Cost,0.00658131014702,752.05,168.0,0.326289390007
969,BERT-SQuAD,4.45,0.247032883781,0.27963328376,169,FlexiBO+GP-No Cost,0.0306183331138,756.5,169.0,0.326289390007
970,BERT-SQuAD,4.45,0.323639907441,0.277305356914,170,FlexiBO+GP-No Cost,0.034513793053,760.95,170.0,0.326289390007
971,BERT-SQuAD,4.45,0.219906655638,0.330664251268,171,FlexiBO+GP-No Cost,0.00519611636769,765.4,171.0,0.326289390007
972,BERT-SQuAD,4.45,0.203209697293,0.327077467243,172,FlexiBO+GP-No Cost,0.0107226409671,769.85,172.0,0.326289390007
973,BERT-SQuAD,4.45,0.209598853159,0.336173870821,173,FlexiBO+GP-No Cost,0.00545014013738,774.3,173.0,0.326289390007
974,BERT-SQuAD,4.45,0.378049213856,0.302929563938,174,FlexiBO+GP-No Cost,0.0395826664891,778.75,174.0,0.326289390007
975,BERT-SQuAD,4.45,0.234700948535,0.271225534787,175,FlexiBO+GP-No Cost,0.00221414044671,783.2,175.0,0.326289390007
976,BERT-SQuAD,4.45,0.228728097533,0.378060710574,176,FlexiBO+GP-No Cost,0.0127775731016,787.65,176.0,0.326289390007
977,BERT-SQuAD,4.45,0.227005513598,0.271055149699,177,FlexiBO+GP-No Cost,0.0214294193643,792.1,177.0,0.326289390007
978,BERT-SQuAD,4.45,0.194656112277,0.268829036814,178,FlexiBO+GP-No Cost,0.0028087238471,796.55,178.0,0.326289390007
979,BERT-SQuAD,4.45,0.305695649985,0.264145568628,179,FlexiBO+GP-No Cost,0.0233884471152,801.0,179.0,0.326289390007
980,BERT-SQuAD,4.45,0.253751883757,0.280023212113,180,FlexiBO+GP-No Cost,0.0301572970956,805.45,180.0,0.326289390007
981,BERT-SQuAD,4.45,0.206756848672,0.328058091035,181,FlexiBO+GP-No Cost,0.0131196670853,809.9,181.0,0.326289390007
982,BERT-SQuAD,4.45,0.30845009124,0.285973178761,182,FlexiBO+GP-No Cost,0.0315426199393,814.35,182.0,0.326289390007
983,BERT-SQuAD,4.45,0.337036833112,0.311921257748,183,FlexiBO+GP-No Cost,0.0183406531629,818.8,183.0,0.326289390007
984,BERT-SQuAD,4.45,0.273273029347,0.341851497496,184,FlexiBO+GP-No Cost,0.039424610197,823.25,184.0,0.326289390007
985,BERT-SQuAD,4.45,0.25869987648,0.271845342429,185,FlexiBO+GP-No Cost,0.0291207675421,827.7,185.0,0.326289390007
986,BERT-SQuAD,4.45,0.226115414166,0.284224207797,186,FlexiBO+GP-No Cost,0.0278772729693,832.15,186.0,0.326289390007
987,BERT-SQuAD,4.45,0.20304603782,0.280066422846,187,FlexiBO+GP-No Cost,0.000381634853193,836.6,187.0,0.326289390007
988,BERT-SQuAD,4.45,0.34345990878,0.271886837442,188,FlexiBO+GP-No Cost,0.0202292252473,841.05,188.0,0.326289390007
989,BERT-SQuAD,4.45,0.290177983117,0.320061653698,189,FlexiBO+GP-No Cost,0.0244704393669,845.5,189.0,0.326289390007
990,BERT-SQuAD,4.45,0.277085853371,0.268741391508,190,FlexiBO+GP-No Cost,0.0289628125866,849.95,190.0,0.326289390007
991,BERT-SQuAD,4.45,0.238683909744,0.314024345755,191,FlexiBO+GP-No Cost,0.00462529984274,854.4,191.0,0.326289390007
992,BERT-SQuAD,4.45,0.290544726529,0.382191783609,192,FlexiBO+GP-No Cost,0.00223857885474,858.85,192.0,0.326289390007
993,BERT-SQuAD,4.45,0.249962545042,0.353654226755,193,FlexiBO+GP-No Cost,0.0136522268344,863.3,193.0,0.326289390007
994,BERT-SQuAD,4.45,0.202746357636,0.329279626646,194,FlexiBO+GP-No Cost,0.0316892209907,867.75,194.0,0.326289390007
995,BERT-SQuAD,4.45,0.326891514731,0.324804200911,195,FlexiBO+GP-No Cost,0.013242144696,872.2,195.0,0.326289390007
996,BERT-SQuAD,4.45,0.329909945286,0.356065839282,196,FlexiBO+GP-No Cost,0.000464306578626,876.65,196.0,0.326289390007
997,BERT-SQuAD,4.45,0.225714186257,0.379561517356,197,FlexiBO+GP-No Cost,0.0109353305092,881.1,197.0,0.326289390007
998,BERT-SQuAD,4.45,0.233659737455,0.332824263005,198,FlexiBO+GP-No Cost,0.0081648576798,885.55,198.0,0.326289390007
999,BERT-SQuAD,4.45,0.273452906898,0.344874659898,199,FlexiBO+GP-No Cost,0.0205362781102,890.0,199.0,0.326289390007
1000,BERT-SQuAD,4.45,0.246356282756,0.229261717613,0,FlexiBO+GP-Log,0.0,4.45,0.0,0.65
1001,BERT-SQuAD,4.45,0.252342624507,0.254312364662,1,FlexiBO+GP-Log,0.00411734536253,8.9,1.0,0.41913793584
1002,BERT-SQuAD,0.0,0.209448185488,0.313255574382,2,FlexiBO+GP-Log,0.0118699202676,8.9,2.0,0.41913793584
1003,BERT-SQuAD,4.45,0.369264994143,0.265656815914,3,FlexiBO+GP-Log,0.0334272240496,13.35,3.0,0.393791505781
1004,BERT-SQuAD,4.45,0.253919624643,0.291265373766,4,FlexiBO+GP-Log,0.0353039451721,17.8,4.0,0.393791505781
1005,BERT-SQuAD,0.0,0.334704645067,0.316852457078,5,FlexiBO+GP-Log,0.0134577991397,17.8,5.0,0.393791505781
1006,BERT-SQuAD,0.0,0.24570316157,0.275838060442,6,FlexiBO+GP-Log,0.000107049075002,17.8,6.0,0.393791505781
1007,BERT-SQuAD,0.0,0.190111921446,0.232283413802,7,FlexiBO+GP-Log,0.00753843737715,17.8,7.0,0.39376706761
1008,BERT-SQuAD,0.0,0.309915557384,0.242793523783,8,FlexiBO+GP-Log,0.0441389229544,17.8,8.0,0.375958206782
1009,BERT-SQuAD,4.45,0.196918310372,0.229383168519,9,FlexiBO+GP-Log,0.0183029761315,22.25,9.0,0.375958206782
1010,BERT-SQuAD,0.0,0.203806719343,0.385882428154,10,FlexiBO+GP-Log,0.030144158155,22.25,10.0,0.375814824536
1011,BERT-SQuAD,0.0,0.272797788841,0.260327444048,11,FlexiBO+GP-Log,0.0359400175821,22.25,11.0,0.375814824536
1012,BERT-SQuAD,0.0,0.213449328531,0.247720989816,12,FlexiBO+GP-Log,0.0109316154587,22.25,12.0,0.375814824536
1013,BERT-SQuAD,0.0,0.252030386295,0.287647676105,13,FlexiBO+GP-Log,0.0394537930604,22.25,13.0,0.375814824536
1014,BERT-SQuAD,0.0,0.28569229581,0.246093313942,14,FlexiBO+GP-Log,0.00265341556497,22.25,14.0,0.375814824536
1015,BERT-SQuAD,0.0,0.226363668658,0.239888942769,15,FlexiBO+GP-Log,0.0376338299873,22.25,15.0,0.375814824536
1016,BERT-SQuAD,0.0,0.260222211121,0.305192180566,16,FlexiBO+GP-Log,0.00537992376999,22.25,16.0,0.375814824536
1017,BERT-SQuAD,0.0,0.266088790043,0.230362890341,17,FlexiBO+GP-Log,0.0289376890076,22.25,17.0,0.375814824536
1018,BERT-SQuAD,4.45,0.283107072024,0.253378931815,18,FlexiBO+GP-Log,0.0377652467883,26.7,18.0,0.375814824536
1019,BERT-SQuAD,0.0,0.207595889694,0.233140464772,19,FlexiBO+GP-Log,0.0495571657729,26.7,19.0,0.375814824536
1020,BERT-SQuAD,4.45,0.300681983775,0.255885375105,20,FlexiBO+GP-Log,0.0196793498356,31.15,20.0,0.375814824536
1021,BERT-SQuAD,4.45,0.201319807203,0.324794469276,21,FlexiBO+GP-Log,0.0435526251899,35.6,21.0,0.375814824536
1022,BERT-SQuAD,0.0,0.20562598797,0.243457985553,22,FlexiBO+GP-Log,0.00561246186447,35.6,22.0,0.375814824536
1023,BERT-SQuAD,0.0,0.229924544365,0.286680654038,23,FlexiBO+GP-Log,0.00873565924337,35.6,23.0,0.375814824536
1024,BERT-SQuAD,0.0,0.214303832474,0.22153438374,24,FlexiBO+GP-Log,0.000997319994769,35.6,24.0,0.375814824536
1025,BERT-SQuAD,0.0,0.262704840986,0.4086301847,25,FlexiBO+GP-Log,0.0318165637025,35.6,25.0,0.369739595127
1026,BERT-SQuAD,0.0,0.232271991193,0.253197424813,26,FlexiBO+GP-Log,0.0348775642549,35.6,26.0,0.369739595127
1027,BERT-SQuAD,4.45,0.223098800209,0.233127024491,27,FlexiBO+GP-Log,0.0255060329472,40.05,27.0,0.369739595127
1028,BERT-SQuAD,4.45,0.249292885658,0.269274105247,28,FlexiBO+GP-Log,0.00182863002619,44.5,28.0,0.369739595127
1029,BERT-SQuAD,0.0,0.293570491368,0.172145769791,29,FlexiBO+GP-Log,0.0151765056002,44.5,29.0,0.369739595127
1030,BERT-SQuAD,4.45,0.225747283763,0.292641338013,30,FlexiBO+GP-Log,0.00136884906982,48.95,30.0,0.334850020843
1031,BERT-SQuAD,4.45,0.209179883284,0.334103703052,31,FlexiBO+GP-Log,0.0240809817108,53.4,31.0,0.334850020843
1032,BERT-SQuAD,0.0,0.189005158152,0.362421998424,32,FlexiBO+GP-Log,0.0167220069375,53.4,32.0,0.334850020843
1033,BERT-SQuAD,0.0,0.225101067572,0.357378416021,33,FlexiBO+GP-Log,0.000236967320964,53.4,33.0,0.334144372914
1034,BERT-SQuAD,4.45,0.253346920232,0.277808531628,34,FlexiBO+GP-Log,0.0491868623055,57.85,34.0,0.334144372914
1035,BERT-SQuAD,4.45,0.297939061809,0.246133737886,35,FlexiBO+GP-Log,0.0409315124331,62.3,35.0,0.334144372914
1036,BERT-SQuAD,0.0,0.204666383362,0.228955221878,36,FlexiBO+GP-Log,0.00790551690568,62.3,36.0,0.334144372914
1037,BERT-SQuAD,0.0,0.206467398605,0.239061824416,37,FlexiBO+GP-Log,0.0412715408361,62.3,37.0,0.3341402486
1038,BERT-SQuAD,0.0,0.239669171377,0.2309739822,38,FlexiBO+GP-Log,0.0122716040901,62.3,38.0,0.3341402486
1039,BERT-SQuAD,0.0,0.246347744013,0.335306082039,39,FlexiBO+GP-Log,0.00721462841835,62.3,39.0,0.3341402486
1040,BERT-SQuAD,0.0,0.196586764431,0.393758009447,40,FlexiBO+GP-Log,0.0419131147995,62.3,40.0,0.3341402486
1041,BERT-SQuAD,0.0,0.102245400979,0.26202261067,41,FlexiBO+GP-Log,0.00206362701131,62.3,41.0,0.3341402486
1042,BERT-SQuAD,0.0,0.245878711297,0.370037088232,42,FlexiBO+GP-Log,0.045056093832,62.3,42.0,0.270002391146
1043,BERT-SQuAD,0.0,0.235707892928,0.297848864021,43,FlexiBO+GP-Log,0.0487456802474,62.3,43.0,0.270002391146
1044,BERT-SQuAD,0.0,0.2840912294,0.286696609414,44,FlexiBO+GP-Log,0.0330644825373,62.3,44.0,0.270002391146
1045,BERT-SQuAD,0.0,0.205195731761,0.262536670171,45,FlexiBO+GP-Log,0.00525132150458,62.3,45.0,0.270002391146
1046,BERT-SQuAD,4.45,0.202896527239,0.263299673531,46,FlexiBO+GP-Log,0.031836831378,66.75,46.0,0.270002391146
1047,BERT-SQuAD,0.0,0.202915634298,0.250469778872,47,FlexiBO+GP-Log,0.0231204257238,66.75,47.0,0.270002391146
1048,BERT-SQuAD,4.45,0.327435964,0.348380617503,48,FlexiBO+GP-Log,0.0327069758244,71.2,48.0,0.270002391146
1049,BERT-SQuAD,4.45,0.195689521551,0.340356310052,49,FlexiBO+GP-Log,0.0271048055712,75.65,49.0,0.270002391146
1050,BERT-SQuAD,4.45,0.333269727555,0.343653937034,50,FlexiBO+GP-Log,0.0108407204133,80.1,50.0,0.270002391146
1051,BERT-SQuAD,4.45,0.305938130148,0.237009042674,51,FlexiBO+GP-Log,0.0211416488579,84.55,51.0,0.270002391146
1052,BERT-SQuAD,0.0,0.233852259565,0.247296279468,52,FlexiBO+GP-Log,0.0178919356931,84.55,52.0,0.270002391146
1053,BERT-SQuAD,0.0,0.229601060852,0.346949222785,53,FlexiBO+GP-Log,0.0203147794315,84.55,53.0,0.270002391146
1054,BERT-SQuAD,4.45,0.22109636855,0.343056340183,54,FlexiBO+GP-Log,0.012642843349,89.0,54.0,0.270002391146
1055,BERT-SQuAD,0.0,0.289837113876,0.178749078145,55,FlexiBO+GP-Log,0.04593948044,89.0,55.0,0.270002391146
1056,BERT-SQuAD,0.0,0.214279886263,0.234641439766,56,FlexiBO+GP-Log,0.0162288322821,89.0,56.0,0.269842657449
1057,BERT-SQuAD,0.0,0.306882184768,0.36291380372,57,FlexiBO+GP-Log,0.00329396211142,89.0,57.0,0.269842657449
1058,BERT-SQuAD,4.45,0.204348096377,0.318751631489,58,FlexiBO+GP-Log,0.0277368093514,93.45,58.0,0.269842657449
1059,BERT-SQuAD,4.45,0.323130807897,0.257286407339,59,FlexiBO+GP-Log,0.0306236969451,97.9,59.0,0.269842657449
1060,BERT-SQuAD,4.45,0.267435243021,0.270853032123,60,FlexiBO+GP-Log,0.0227014417874,102.35,60.0,0.269842657449
1061,BERT-SQuAD,4.45,0.200357646314,0.274868347145,61,FlexiBO+GP-Log,0.00989081104473,106.8,61.0,0.269842657449
1062,BERT-SQuAD,0.0,0.219804782373,0.344843013382,62,FlexiBO+GP-Log,0.0136955962612,106.8,62.0,0.269842657449
1063,BERT-SQuAD,0.0,0.220387154607,0.373201775084,63,FlexiBO+GP-Log,0.0387918471284,106.8,63.0,0.269842657449
1064,BERT-SQuAD,0.0,0.257505198205,0.292394467913,64,FlexiBO+GP-Log,0.0240924856098,106.8,64.0,0.269842657449
1065,BERT-SQuAD,0.0,0.195339225696,0.323277831674,65,FlexiBO+GP-Log,0.0136083411914,106.8,65.0,0.269842657449
1066,BERT-SQuAD,4.45,0.266492016075,0.311589559213,66,FlexiBO+GP-Log,0.00234583213493,111.25,66.0,0.269842657449
1067,BERT-SQuAD,0.0,0.292857719293,0.322355304765,67,FlexiBO+GP-Log,0.040292615927,111.25,67.0,0.269842657449
1068,BERT-SQuAD,4.45,0.209979718794,0.270191621111,68,FlexiBO+GP-Log,0.0307918063061,115.7,68.0,0.269842657449
1069,BERT-SQuAD,4.45,0.204508439543,0.296232507713,69,FlexiBO+GP-Log,0.0373467963588,120.15,69.0,0.269842657449
1070,BERT-SQuAD,4.45,0.30243846218,0.223892504433,70,FlexiBO+GP-Log,0.0326001598087,124.6,70.0,0.269842657449
1071,BERT-SQuAD,0.0,0.313844302308,0.253680500688,71,FlexiBO+GP-Log,0.0412021513945,124.6,71.0,0.269842657449
1072,BERT-SQuAD,0.0,0.195977892587,0.282790837131,72,FlexiBO+GP-Log,0.0322138065756,124.6,72.0,0.269842657449
1073,BERT-SQuAD,0.0,0.22310568497,0.246593000901,73,FlexiBO+GP-Log,0.022897170405,124.6,73.0,0.269842657449
1074,BERT-SQuAD,0.0,0.258940458318,0.353606535317,74,FlexiBO+GP-Log,0.00725920078117,124.6,74.0,0.269842657449
1075,BERT-SQuAD,0.0,0.225890681231,0.254931387512,75,FlexiBO+GP-Log,0.0279888276707,124.6,75.0,0.269842657449
1076,BERT-SQuAD,4.45,0.230460945088,0.337987388239,76,FlexiBO+GP-Log,0.0357284184843,129.05,76.0,0.269842657449
1077,BERT-SQuAD,4.45,0.288411555796,0.283868308125,77,FlexiBO+GP-Log,0.0461326484512,133.5,77.0,0.269842657449
1078,BERT-SQuAD,4.45,0.25138145109,0.330363815802,78,FlexiBO+GP-Log,0.0150924876158,137.95,78.0,0.269842657449
1079,BERT-SQuAD,0.0,0.239707475078,0.394410673797,79,FlexiBO+GP-Log,0.00567737056683,137.95,79.0,0.269842657449
1080,BERT-SQuAD,0.0,0.207056570944,0.287244719494,80,FlexiBO+GP-Log,0.0316638821056,137.95,80.0,0.269842657449
1081,BERT-SQuAD,4.45,0.30174082814,0.369985380248,81,FlexiBO+GP-Log,0.0286123092323,142.4,81.0,0.269842657449
1082,BERT-SQuAD,0.0,0.226176283399,0.257017928218,82,FlexiBO+GP-Log,0.0140509394708,142.4,82.0,0.269842657449
1083,BERT-SQuAD,4.45,0.245117413101,0.246089591834,83,FlexiBO+GP-Log,0.0374975764722,146.85,83.0,0.269842657449
1084,BERT-SQuAD,0.0,0.338211312286,0.27487221487,84,FlexiBO+GP-Log,0.0231131805573,146.85,84.0,0.269842657449
1085,BERT-SQuAD,0.0,0.207870189243,0.254406747914,85,FlexiBO+GP-Log,0.00798082785923,146.85,85.0,0.269842657449
1086,BERT-SQuAD,0.0,0.247500240677,0.340778541043,86,FlexiBO+GP-Log,0.0321200658754,146.85,86.0,0.269842657449
1087,BERT-SQuAD,0.0,0.229464684875,0.279296496761,87,FlexiBO+GP-Log,0.049932396585,146.85,87.0,0.269842657449
1088,BERT-SQuAD,4.45,0.206668277455,0.33542346126,88,FlexiBO+GP-Log,0.0431353038765,151.3,88.0,0.269842657449
1089,BERT-SQuAD,0.0,0.369058933174,0.275594780443,89,FlexiBO+GP-Log,0.015792836585,151.3,89.0,0.269842657449
1090,BERT-SQuAD,0.0,0.238168003401,0.277983730118,90,FlexiBO+GP-Log,0.036212003756,151.3,90.0,0.269842657449
1091,BERT-SQuAD,0.0,0.0936169678591,0.27343334811,91,FlexiBO+GP-Log,0.0292128314173,151.3,91.0,0.269842657449
1092,BERT-SQuAD,0.0,0.22533247336,0.332563319329,92,FlexiBO+GP-Log,0.0408168158411,151.3,92.0,0.263573525686
1093,BERT-SQuAD,0.0,0.225573313081,0.297747454535,93,FlexiBO+GP-Log,0.00623800076307,151.3,93.0,0.263573525686
1094,BERT-SQuAD,0.0,0.258855966275,0.301090263359,94,FlexiBO+GP-Log,0.0496822764792,151.3,94.0,0.263573525686
1095,BERT-SQuAD,4.45,0.262524303189,0.398834642165,95,FlexiBO+GP-Log,0.0088767864213,155.75,95.0,0.263573525686
1096,BERT-SQuAD,0.0,0.264218081419,0.359842243746,96,FlexiBO+GP-Log,0.0122951383264,155.75,96.0,0.263573525686
1097,BERT-SQuAD,0.0,0.256353941884,0.301172086869,97,FlexiBO+GP-Log,0.00961853636589,155.75,97.0,0.263573525686
1098,BERT-SQuAD,4.45,0.219302923851,0.289164837521,98,FlexiBO+GP-Log,0.00901018741814,160.2,98.0,0.263573525686
1099,BERT-SQuAD,0.0,0.270524575296,0.279863288605,99,FlexiBO+GP-Log,0.0220632630736,160.2,99.0,0.263573525686
1100,BERT-SQuAD,4.45,0.292273569163,0.293793476975,100,FlexiBO+GP-Log,0.0329177823251,164.65,100.0,0.263573525686
1101,BERT-SQuAD,0.0,0.216944374845,0.251539704774,101,FlexiBO+GP-Log,0.0472035982145,164.65,101.0,0.263573525686
1102,BERT-SQuAD,0.0,0.196753121018,0.366473710286,102,FlexiBO+GP-Log,0.0339931074659,164.65,102.0,0.263573525686
1103,BERT-SQuAD,0.0,0.276719823661,0.314733493483,103,FlexiBO+GP-Log,0.0404740980769,164.65,103.0,0.263573525686
1104,BERT-SQuAD,4.45,0.197621662323,0.261602981081,104,FlexiBO+GP-Log,0.0487712499356,169.1,104.0,0.263573525686
1105,BERT-SQuAD,0.0,0.231658366441,0.304985924436,105,FlexiBO+GP-Log,0.0275551913272,169.1,105.0,0.263573525686
1106,BERT-SQuAD,0.0,0.277668520015,0.252716975069,106,FlexiBO+GP-Log,0.0482694183037,169.1,106.0,0.263573525686
1107,BERT-SQuAD,0.0,0.286798435761,0.25121997576,107,FlexiBO+GP-Log,0.0361058957117,169.1,107.0,0.263573525686
1108,BERT-SQuAD,0.0,0.297818993374,0.354283050253,108,FlexiBO+GP-Log,0.0255394547945,169.1,108.0,0.263573525686
1109,BERT-SQuAD,0.0,0.243353021285,0.278347198505,109,FlexiBO+GP-Log,0.0225597567325,169.1,109.0,0.263573525686
1110,BERT-SQuAD,0.0,0.31259442282,0.28927922591,110,FlexiBO+GP-Log,0.0020710725112,169.1,110.0,0.263573525686
1111,BERT-SQuAD,0.0,0.226146180463,0.356214965712,111,FlexiBO+GP-Log,0.0237160685113,169.1,111.0,0.263573525686
1112,BERT-SQuAD,0.0,0.212929318493,0.327665112283,112,FlexiBO+GP-Log,0.00269464119276,169.1,112.0,0.263573525686
1113,BERT-SQuAD,0.0,0.233205572509,0.313069456687,113,FlexiBO+GP-Log,0.027786418216,169.1,113.0,0.263573525686
1114,BERT-SQuAD,0.0,0.238606710941,0.208555890618,114,FlexiBO+GP-Log,0.0392791703369,169.1,114.0,0.263573525686
1115,BERT-SQuAD,4.45,0.275071762396,0.230941939917,115,FlexiBO+GP-Log,0.0161323679673,173.55,115.0,0.262908632254
1116,BERT-SQuAD,0.0,0.294675433628,0.316105449575,116,FlexiBO+GP-Log,0.0256987006773,173.55,116.0,0.262908632254
1117,BERT-SQuAD,0.0,0.226576212526,0.264230228089,117,FlexiBO+GP-Log,0.0101861164125,173.55,117.0,0.262908632254
1118,BERT-SQuAD,0.0,0.280380313345,0.271524132479,118,FlexiBO+GP-Log,0.00949705270898,173.55,118.0,0.262908632254
1119,BERT-SQuAD,4.45,0.106873140336,0.231063022966,119,FlexiBO+GP-Log,0.0447976147274,178.0,119.0,0.262908632254
1120,BERT-SQuAD,0.0,0.221662127193,0.26091513228,120,FlexiBO+GP-Log,0.00902482803209,178.0,120.0,0.260323287455
1121,BERT-SQuAD,0.0,0.320188404827,0.287379714163,121,FlexiBO+GP-Log,0.0244922577711,178.0,121.0,0.260323287455
1122,BERT-SQuAD,4.45,0.278441549006,0.261184740171,122,FlexiBO+GP-Log,0.0491903599115,182.45,122.0,0.260323287455
1123,BERT-SQuAD,4.45,0.20573855828,0.345554122181,123,FlexiBO+GP-Log,0.0113285984586,186.9,123.0,0.260323287455
1124,BERT-SQuAD,4.45,0.183533984358,0.227716751024,124,FlexiBO+GP-Log,0.017655163185,191.35,124.0,0.260323287455
